Mid_Price,Reservation_Price,Bid,Ask,Position,PnL,Spread
76733.993,76733.993,76732.24243794891,76735.7435620511,0.008889170000000005,0.057137007781420834,3.501124102185713
76733.993,76733.993,76732.24243850746,76735.74356149255,0.008889170000000005,0.057137007781420834,3.5011229850933887
76733.9935,76733.9935,76732.22701742804,76735.75998257195,0.008889170000000005,0.05714145235833712,3.532965143909678
76733.99399999999,76733.99399999999,76732.2472283237,76735.74077167628,0.008889170000000005,0.05714589694980532,3.493543352582492
76733.99399999999,76733.99399999999,76732.41641786494,76735.57158213505,0.008889170000000005,0.05714589694980532,3.1551642701087985
76733.994,76733.994,76732.4167720566,76735.57122794341,0.008889170000000005,0.05714589694980532,3.1544558868044987
76733.9945,76733.9945,76732.75411827014,76735.23488172986,0.008889170000000005,0.057150341526721604,2.4807634597236756
76733.9945,76733.9945,76732.7568791479,76735.2321208521,0.008889170000000005,0.057150341526721604,2.475241704203654
76733.995,76733.995,76732.71685583197,76735.27314416802,0.008889170000000005,0.057154786118189804,2.556288336054422
76733.995,76733.995,76732.73784003156,76735.25215996843,0.008889170000000005,0.057154786118189804,2.514319936861284
76733.995,76733.995,76732.73784033117,76735.25215966882,0.008889170000000005,0.057154786118189804,2.514319337642519
76733.99549999999,76733.99549999999,76732.73833943233,76735.25266056765,0.008889170000000005,0.05715923069510609,2.5143211353279185
76733.99549999999,76733.99549999999,76732.7522758452,76735.23872415478,0.008889170000000005,0.05715923069510609,2.486448309588013
76733.995,76733.995,76732.74941999676,76735.24058000323,0.008889170000000005,0.057154786118189804,2.491160006466089
76733.99549999999,76733.99549999999,76732.74991986332,76735.24108013666,0.008889170000000005,0.05715923069510609,2.491160273348214
76733.995,76733.995,76732.76333483245,76735.22666516755,0.008889170000000005,0.057154786118189804,2.4633303351001814
76733.9945,76733.9945,76732.76283483433,76735.22616516567,0.008889170000000005,0.057150341526721604,2.4633303313457873
76733.99399999999,76733.99399999999,76732.76233330207,76735.22566669791,0.008889170000000005,0.05714589694980532,2.463333395833615
76733.99399999999,76733.99399999999,76732.76233452938,76735.2256654706,0.008889170000000005,0.05714589694980532,2.4633309412165545
76733.99399999999,76733.99399999999,76732.76743158193,76735.22056841805,0.008889170000000005,0.05714589694980532,2.453136836120393
76733.99399999999,76733.99399999999,76732.76743096551,76735.22056903447,0.008889170000000005,0.05714589694980532,2.4531380689586513
76733.99399999999,76733.99399999999,76732.7395232202,76735.24847677979,0.008889170000000005,0.05714589694980532,2.5089535595907364
76733.99399999999,76733.99399999999,76732.73976066898,76735.248239331,0.008889170000000005,0.05714589694980532,2.5084786620282102
76733.9935,76733.9935,76732.74571465631,76735.24128534368,0.008889170000000005,0.05714145235833712,2.4955706873734016
76733.9935,76733.9935,76732.74570238426,76735.24129761574,0.008889170000000005,0.05714145235833712,2.495595231477637
76733.99299999999,76733.99299999999,76732.745200363,76735.24079963697,0.008889170000000005,0.057137007781420834,2.4955992739705835
76733.9925,76733.9925,76732.74470050738,76735.24029949261,0.008889170000000005,0.057132563189952634,2.4955989852314815
76733.9925,76733.9925,76732.74120015946,76735.24379984052,0.008889170000000005,0.057132563189952634,2.5025996810582
76733.992,76733.992,76732.68794009689,76735.2960599031,0.008889170000000005,0.057128118598484434,2.608119806216564
76733.992,76733.992,76732.68935381487,76735.29464618512,0.008889170000000005,0.057128118598484434,2.6052923702518456
